game_id,source,split,session_name,game_key,speaker,speaker_idx,speaker_start_role,speaker_end_role,num_turns,n_raw_empty_annotation_utterances,n_raw_no_strategy_utterances,n_multi_label_utterances,n_strategy_utterances,n_no_strategy_or_empty_utterances,n_accusation,n_call_for_action,n_defense,n_evidence,n_identity_declaration,n_interrogation,n_no_strategy_empty,n_strategy_labels,strategy_utterance_rate,no_strategy_or_empty_utterance_rate,multi_label_utterance_rate,rate_accusation_per_turn,rate_call_for_action_per_turn,rate_defense_per_turn,rate_evidence_per_turn,rate_identity_declaration_per_turn,rate_interrogation_per_turn
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game7,Dan,1.0,Seer,Robber,20,0,5,1,15,5,5,1,2,3,2,4,5,17,0.75,0.25,0.05,0.25,0.05,0.1,0.15,0.1,0.2
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game7,Justin,0.0,Robber,Seer,29,0,9,4,20,9,5,2,3,4,2,8,9,24,0.6896551724137931,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.27586206896551724
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game7,Mike,4.0,Villager,Villager,25,0,4,5,21,4,11,1,7,1,2,4,4,26,0.84,0.16,0.2,0.44,0.04,0.28,0.04,0.08,0.16
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game7,Mithcell,,,,23,0,8,6,15,8,9,3,4,3,2,1,8,22,0.6521739130434783,0.34782608695652173,0.2608695652173913,0.391304347826087,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.043478260869565216
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,Caitlynn,3.0,Tanner,Tanner,3,0,0,0,3,0,2,0,0,0,0,1,0,3,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,Dan,1.0,Werewolf,Werewolf,15,0,6,0,9,6,1,0,4,2,1,1,6,9,0.6,0.4,0.0,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,Justin,0.0,Drunk,Seer,36,0,17,2,19,17,5,1,2,1,2,10,17,21,0.5277777777777778,0.4722222222222222,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.2777777777777778
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,Mike,4.0,Villager,Villager,29,0,17,0,12,17,3,2,3,0,1,3,17,12,0.41379310344827586,0.5862068965517241,0.0,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.034482758620689655,0.10344827586206896
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2 / Game8,Youtube,val,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#2,Game8,Mitchell,2.0,Robber,Robber,33,0,15,5,18,15,7,1,8,3,1,3,15,23,0.5454545454545454,0.45454545454545453,0.15151515151515152,0.21212121212121213,0.030303030303030304,0.24242424242424243,0.09090909090909091,0.030303030303030304,0.09090909090909091
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game2,James,2.0,Werewolf,Robber,23,0,15,0,8,15,4,0,1,1,1,1,15,8,0.34782608695652173,0.6521739130434783,0.0,0.17391304347826086,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game2,Justin,0.0,Villager,Villager,28,0,14,0,14,14,4,1,0,2,1,6,14,14,0.5,0.5,0.0,0.14285714285714285,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.21428571428571427
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game2,Mike,1.0,Villager,Villager,27,0,11,2,16,11,6,0,7,0,2,3,11,18,0.5925925925925926,0.4074074074074074,0.07407407407407407,0.2222222222222222,0.0,0.25925925925925924,0.0,0.07407407407407407,0.1111111111111111
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game2,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game2,Mitchell,3.0,Robber,Werewolf,17,0,6,3,11,6,2,1,1,3,3,5,6,15,0.6470588235294118,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.29411764705882354
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game3,James,2.0,Villager,Villager,7,0,6,0,1,6,0,0,1,0,0,0,6,1,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game3,Justin,0.0,Villager,Villager,13,0,10,0,3,10,0,1,0,0,1,1,10,3,0.23076923076923078,0.7692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game3,Mike,1.0,Robber,Seer,8,0,2,1,6,2,1,1,1,1,1,2,2,7,0.75,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game3,Mitchell,3.0,Seer,Robber,7,0,3,1,4,3,0,1,1,2,0,1,3,5,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,James,2.0,Villager,Villager,33,0,12,3,21,12,12,3,3,0,2,4,12,24,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.06060606060606061,0.12121212121212122
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,Jus,,,,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,Justin,0.0,Insomniac,Insomniac,31,0,7,3,24,7,6,1,3,3,1,13,7,27,0.7741935483870968,0.22580645161290322,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.41935483870967744
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,Mike,1.0,Werewolf,Werewolf,25,0,9,1,16,9,1,1,9,1,1,4,9,17,0.64,0.36,0.04,0.04,0.04,0.36,0.04,0.04,0.16
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game4,Mitchell,3.0,Tanner,Tanner,24,0,6,2,18,6,5,0,4,3,1,7,6,20,0.75,0.25,0.08333333333333333,0.20833333333333334,0.0,0.16666666666666666,0.125,0.041666666666666664,0.2916666666666667
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game5,James,2.0,Insomniac,Villager,32,0,10,3,22,10,8,0,9,3,2,3,10,25,0.6875,0.3125,0.09375,0.25,0.0,0.28125,0.09375,0.0625,0.09375
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game5,Justin,0.0,Troublemaker,Troublemaker,42,0,14,4,28,14,8,4,2,2,1,15,14,32,0.6666666666666666,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.35714285714285715
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game5,Mike,1.0,Werewolf,Werewolf,24,0,7,2,17,7,4,3,5,4,0,4,7,20,0.7083333333333334,0.2916666666666667,0.08333333333333333,0.16666666666666666,0.125,0.20833333333333334,0.16666666666666666,0.0,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game5,Mitchell,3.0,Tanner,Insomniac,33,0,10,2,23,10,4,1,6,0,7,7,10,25,0.696969696969697,0.30303030303030304,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.18181818181818182,0.0,0.21212121212121213,0.21212121212121213
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game6,James,2.0,Troublemaker,Troublemaker,32,0,10,4,22,10,9,0,1,5,4,7,10,26,0.6875,0.3125,0.125,0.28125,0.0,0.03125,0.15625,0.125,0.21875
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game6,Justin,0.0,Tanner,Insomniac,31,0,9,3,22,9,3,3,2,1,4,12,9,25,0.7096774193548387,0.2903225806451613,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.12903225806451613,0.3870967741935484
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game6,Mike,1.0,Werewolf,Werewolf,25,0,10,2,15,10,5,0,4,3,1,4,10,17,0.6,0.4,0.08,0.2,0.0,0.16,0.12,0.04,0.16
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game6,Mitchell,3.0,Insomniac,Tanner,29,0,9,5,20,9,11,3,3,3,2,4,9,26,0.6896551724137931,0.3103448275862069,0.1724137931034483,0.3793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.13793103448275862
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game7,James,2.0,Tanner,Seer,25,0,5,2,20,5,9,2,5,0,2,4,5,22,0.8,0.2,0.08,0.36,0.08,0.2,0.0,0.08,0.16
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game7,Justin,0.0,Seer,Tanner,19,0,4,0,15,4,0,0,3,3,2,7,4,15,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.3684210526315789
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game7,Mike,1.0,Troublemaker,Troublemaker,14,0,1,1,13,1,2,1,2,2,0,7,1,14,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.5
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game7,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game7,Mitchell,3.0,Werewolf,Werewolf,15,0,4,3,11,4,5,0,1,2,4,2,4,14,0.7333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game8,James,2.0,Seer,Seer,11,0,8,2,3,8,1,2,0,2,1,0,8,6,0.2727272727272727,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game8,Justin,0.0,Troublemaker,Troublemaker,12,0,6,1,6,6,0,1,1,1,0,4,6,7,0.5,0.5,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game8,Mike,1.0,Tanner,Insomniac,15,0,7,0,8,7,2,1,1,0,0,4,7,8,0.5333333333333333,0.4666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.26666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3 / Game8,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#3,Game8,Mitchell,3.0,Insomniac,Tanner,22,0,14,1,8,14,3,1,1,2,1,1,14,9,0.36363636363636365,0.6363636363636364,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,Caitlynn,1.0,Troublemaker,Troublemaker,19,0,10,1,9,10,2,0,2,1,0,5,10,10,0.47368421052631576,0.5263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.0,0.2631578947368421
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,James,3.0,Werewolf,Seer,18,0,9,0,9,9,2,0,2,1,2,2,9,9,0.5,0.5,0.0,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,Justin,0.0,Werewolf,Werewolf,24,0,11,1,13,11,2,0,2,5,1,4,11,14,0.5416666666666666,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,Mike,2.0,Seer,Werewolf,32,0,18,3,14,18,4,0,0,4,3,6,18,17,0.4375,0.5625,0.09375,0.125,0.0,0.0,0.125,0.09375,0.1875
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game10,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game10,Mitchell,4.0,Drunk,Robber,30,0,15,0,15,15,1,1,0,0,0,13,15,15,0.5,0.5,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.43333333333333335
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,Caitlynn,1.0,Insomniac,Minion,17,0,9,2,8,9,2,1,1,2,3,1,9,10,0.47058823529411764,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,James,3.0,Troublemaker,Troublemaker,23,0,9,1,14,9,4,0,0,2,0,9,9,15,0.6086956521739131,0.391304347826087,0.043478260869565216,0.17391304347826086,0.0,0.0,0.08695652173913043,0.0,0.391304347826087
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,Justin,0.0,Werewolf,Werewolf,16,0,8,1,8,8,0,1,1,1,0,6,8,9,0.5,0.5,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.375
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,Mike,2.0,Drunk,Robber,20,0,8,2,12,8,5,0,1,2,3,3,8,14,0.6,0.4,0.1,0.25,0.0,0.05,0.1,0.15,0.15
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game11,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game11,Mitchell,4.0,Minion,Insomniac,21,0,9,4,12,9,2,1,1,5,4,3,9,16,0.5714285714285714,0.42857142857142855,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.19047619047619047,0.14285714285714285
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,James,3.0,Insomniac,Seer,3,0,2,1,1,2,0,0,0,1,1,0,2,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,Justin,0.0,Troublemaker,Troublemaker,6,0,2,1,4,2,1,1,1,1,0,1,2,5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,Kayla,,,,3,0,1,0,2,1,1,0,0,0,1,0,1,2,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,Mike,2.0,Seer,Insomniac,4,0,0,2,4,0,3,0,1,1,1,0,0,6,1.0,0.0,0.5,0.75,0.0,0.25,0.25,0.25,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game3,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game3,Mitchell,4.0,Werewolf,Werewolf,2,0,0,1,2,0,0,1,0,1,1,0,0,3,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,Caitlynn,1.0,Minion,Minion,10,0,6,2,4,6,1,1,2,1,0,1,6,6,0.4,0.6,0.2,0.1,0.1,0.2,0.1,0.0,0.1
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,James,3.0,Troublemaker,Troublemaker,21,0,8,2,13,8,3,5,0,1,1,5,8,15,0.6190476190476191,0.38095238095238093,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.0,0.047619047619047616,0.047619047619047616,0.23809523809523808
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,Justin,0.0,Insomniac,Werewolf,26,0,17,1,9,17,3,2,1,0,1,3,17,10,0.34615384615384615,0.6538461538461539,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464,0.11538461538461539
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,Mike,2.0,Werewolf,Insomniac,24,0,17,0,7,17,1,0,0,1,1,4,17,7,0.2916666666666667,0.7083333333333334,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game4,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game4,Mitchell,4.0,Drunk,Robber,22,0,16,1,6,16,0,0,3,2,0,2,16,7,0.2727272727272727,0.7272727272727273,0.045454545454545456,0.0,0.0,0.13636363636363635,0.09090909090909091,0.0,0.09090909090909091
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,Caitlynn,1.0,Drunk,Minion,5,0,3,0,2,3,0,1,0,0,0,1,3,2,0.4,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,James,3.0,Robber,Werewolf,6,0,5,1,1,5,0,0,0,1,1,0,5,2,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,Justin,0.0,Werewolf,Robber,10,0,5,0,5,5,0,1,0,2,1,1,5,5,0.5,0.5,0.0,0.0,0.1,0.0,0.2,0.1,0.1
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,Mike,2.0,Seer,Seer,3,0,1,1,2,1,0,0,1,1,1,0,1,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game5,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game5,Mitchell,4.0,Insomniac,Insomniac,11,0,9,0,2,9,1,1,0,0,0,0,9,2,0.18181818181818182,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game6,James,3.0,Minion,Minion,8,0,4,0,4,4,0,0,0,1,1,2,4,4,0.5,0.5,0.0,0.0,0.0,0.0,0.125,0.125,0.25
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game6,Justin,0.0,Insomniac,Insomniac,24,0,13,0,11,13,3,0,1,1,1,5,13,11,0.4583333333333333,0.5416666666666666,0.0,0.125,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.20833333333333334
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game6,Mike,2.0,Troublemaker,Troublemaker,24,0,12,0,12,12,1,0,2,3,1,5,12,12,0.5,0.5,0.0,0.041666666666666664,0.0,0.08333333333333333,0.125,0.041666666666666664,0.20833333333333334
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game6,Youtube,test,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game6,Mitchell,4.0,Drunk,Robber,18,0,9,1,9,9,0,0,2,4,1,3,9,10,0.5,0.5,0.05555555555555555,0.0,0.0,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.16666666666666666
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game7,Caitlynn,1.0,Drunk,Insomniac,6,0,3,0,3,3,0,0,0,1,0,2,3,3,0.5,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game7,James,3.0,Troublemaker,Troublemaker,9,0,6,0,3,6,0,1,0,1,0,1,6,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game7,Justin,0.0,Minion,Drunk,15,0,8,0,7,8,0,0,0,3,1,3,8,7,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.2
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4 / Game7,Youtube,train,ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#4,Game7,Mike,2.0,Seer,Seer,12,0,8,1,4,8,0,0,1,2,1,1,8,5,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
