game_id,game_name,source,session_name,game_key,processed_txt_path,num_players,num_turns,num_unparsed_lines,num_dropped_lines,player_names,start_roles,end_roles,has_werewolf,n_werewolves,correct_player_indices,correct_player_names,correct_vote_type,voting_outcome,human_vote_available,human_vote_type,human_target_indices,human_target_names,human_vote_counts,n_missing_human_votes,warning
Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game1,324bccd2-adff-4e9a-8ff4-03491e144ac3_Game1,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game1,data/processed/lai2023/onuw_transcripts_ready/Ego4D/324bccd2-adff-4e9a-8ff4-03491e144ac3_Game1.txt,4,235,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Troublemaker"", ""Werewolf"", ""Villager"", ""Villager""]","[""Troublemaker"", ""Villager"", ""Werewolf"", ""Villager""]",True,1,[2],"[""Hunter""]",player,"[3, 1, 0, 2]",True,circle,[],[],"{""3"": 1, ""1"": 1, ""0"": 1, ""2"": 1}",0,"[""Hunter incorrectly checks own card at end of night phase""]"
Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game2,324bccd2-adff-4e9a-8ff4-03491e144ac3_Game2,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game2,data/processed/lai2023/onuw_transcripts_ready/Ego4D/324bccd2-adff-4e9a-8ff4-03491e144ac3_Game2.txt,4,85,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Robber"", ""Seer"", ""Werewolf"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Seer"", ""Troublemaker""]",True,1,[0],"[""Zack""]",player,"[1, 3, 1, 1]",True,player,[1],"[""Sean""]","{""1"": 3, ""3"": 1}",0,[]
Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game3,324bccd2-adff-4e9a-8ff4-03491e144ac3_Game3,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game3,data/processed/lai2023/onuw_transcripts_ready/Ego4D/324bccd2-adff-4e9a-8ff4-03491e144ac3_Game3.txt,4,130,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Seer"", ""Troublemaker"", ""Robber"", ""Werewolf""]","[""Seer"", ""Troublemaker"", ""Robber"", ""Werewolf""]",True,1,[3],"[""Jacob""]",player,"[3, 3, 0, 2]",True,player,[3],"[""Jacob""]","{""3"": 2, ""0"": 1, ""2"": 1}",0,[]
Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game4,324bccd2-adff-4e9a-8ff4-03491e144ac3_Game4,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game4,data/processed/lai2023/onuw_transcripts_ready/Ego4D/324bccd2-adff-4e9a-8ff4-03491e144ac3_Game4.txt,4,207,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Werewolf""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Werewolf""]",True,2,"[2, 3]","[""Hunter"", ""Jacob""]",player,"[3, 2, 0, 2]",True,player,[2],"[""Hunter""]","{""3"": 1, ""2"": 2, ""0"": 1}",0,[]
Ego4D / 324bccd2-adff-4e9a-8ff4-03491e144ac3 / Game5,324bccd2-adff-4e9a-8ff4-03491e144ac3_Game5,Ego4D,324bccd2-adff-4e9a-8ff4-03491e144ac3,Game5,data/processed/lai2023/onuw_transcripts_ready/Ego4D/324bccd2-adff-4e9a-8ff4-03491e144ac3_Game5.txt,4,173,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Villager"", ""Werewolf"", ""Troublemaker"", ""Werewolf""]","[""Villager"", ""Werewolf"", ""Troublemaker"", ""Werewolf""]",True,2,"[1, 3]","[""Sean"", ""Jacob""]",player,"[1, 0, 1, 3]",True,player,[1],"[""Sean""]","{""1"": 2, ""0"": 1, ""3"": 1}",0,[]
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game1,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game1,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game1,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game1.txt,4,85,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Robber"", ""Troublemaker"", ""Werewolf"", ""Drunk""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Center Card""]",True,1,[0],"[""Kevin""]",player,"[4, ""NA"", ""NA"", ""NA""]",True,circle,[],[],"{""4"": 1}",3,"[""Daniels new card was not shown, it was from the center. player 1, 2 and 4 voted middle""]"
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game2,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game2,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game2,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game2.txt,4,48,0,1,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Troublemaker"", ""Robber"", ""Minion"", ""Villager""]","[""Troublemaker"", ""Minion"", ""Villager"", ""Robber""]",False,0,[],[],circle,"[""NA"", 2, ""NA"", ""NA""]",True,circle,[],[],"{""2"": 1}",3,"[""player 1, 2 and 3 voted middle"", ""No 'Werewolf' role in end roles""]"
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game3,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game3,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game3,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game3.txt,4,43,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Minion"", ""Troublemaker"", ""Doppelganger"", ""Werewolf""]","[""Doppelganger"", ""Troublemaker"", ""Werewolf"", ""Minion""]",True,1,[2],"[""Jessica""]",player,"[""NA"", ""NA"", ""NA"", ""NA""]",False,,[],[],{},4,"[""All players voted middle""]"
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game4,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game4,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game4,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game4.txt,4,63,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Troublemaker"", ""Seer"", ""Robber"", ""Minion""]","[""Troublemaker"", ""Minion"", ""Seer"", ""Robber""]",False,0,[],[],circle,"[""NA"", ""NA"", ""NA"", ""NA""]",False,,[],[],{},4,"[""All players voted middle"", ""No 'Werewolf' role in end roles""]"
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game5,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game5,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game5,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game5.txt,4,66,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Troublemaker"", ""Drunk"", ""Tanner"", ""Robber""]","[""Robber"", ""Center Card"", ""Troublemaker"", ""Tanner""]",False,0,[],[],circle,"[2, 3, ""NA"", 4]",True,circle,[],[],"{""2"": 1, ""3"": 1, ""4"": 1}",1,"[""Kaelans end role not mentioned. player 2 voted middle"", ""No 'Werewolf' role in end roles""]"
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game6,Ego4D,3ba069be-60fa-47fc-bd7b-f85bf649a5bd,Game6,data/processed/lai2023/onuw_transcripts_ready/Ego4D/3ba069be-60fa-47fc-bd7b-f85bf649a5bd_Game6.txt,4,47,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Doppelganger"", ""Robber"", ""Insomniac"", ""Drunk""]","[""Robber"", ""Center Card"", ""Insomniac"", ""Center Card""]",False,0,[],[],circle,"[""NA"", 1, ""NA"", ""NA""]",True,circle,[],[],"{""1"": 1}",3,"[""Kaelan and daniels end role not mentioned. player 1, 2 and 3 voted middle"", ""No 'Werewolf' role in end roles""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,62c4bc58-3776-4791-ac30-4c9ca5619503_Game10,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game10,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game10.txt,4,20,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Minion"", ""Villager"", ""Villager"", ""Werewolf""]","[""Minion"", ""Villager"", ""Villager"", ""Werewolf""]",True,1,[3],"[""Daniel""]",player,"[""NA"", ""NA"", ""NA"", ""NA""]",False,,[],[],{},4,"[""All players voted middle""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,62c4bc58-3776-4791-ac30-4c9ca5619503_Game11,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game11,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game11.txt,4,66,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Villager"", ""Villager"", ""Minion"", ""Werewolf""]","[""Villager"", ""Villager"", ""Minion"", ""Werewolf""]",True,1,[3],"[""Daniel""]",player,"[2, 1, ""NA"", ""NA""]",True,circle,[],[],"{""2"": 1, ""1"": 1}",2,"[""Player 1 and 2 voted middle""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,62c4bc58-3776-4791-ac30-4c9ca5619503_Game12,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game12,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game12.txt,4,35,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Mason"", ""Troublemaker"", ""Minion"", ""Seer""]","[""Seer"", ""Troublemaker"", ""Minion"", ""Mason""]",False,0,[],[],circle,"[2, 2, ""NA"", 2]",True,player,[2],"[""Jessica""]","{""2"": 3}",1,"[""Player 2 did not vote"", ""No 'Werewolf' role in end roles""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,62c4bc58-3776-4791-ac30-4c9ca5619503_Game7,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game7,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game7.txt,4,75,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Seer"", ""Drunk"", ""Werewolf"", ""Werewolf""]","[""Seer"", ""Center Card"", ""Werewolf"", ""Werewolf""]",True,2,"[2, 3]","[""Jessica"", ""Daniel""]",player,"[2, 2, ""NA"", 3]",True,player,[2],"[""Jessica""]","{""2"": 2, ""3"": 1}",1,"[""Kaelans end role not mentioned and player 2 voted middle""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,62c4bc58-3776-4791-ac30-4c9ca5619503_Game8,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game8,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game8.txt,4,49,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Seer"", ""Robber"", ""Minion"", ""Drunk""]","[""Seer"", ""Drunk"", ""Minion"", ""Center Card""]",False,0,[],[],circle,"[""NA"", 3, ""NA"", 3]",True,player,[3],"[""Daniel""]","{""3"": 2}",2,"[""Daniels end role not mentioned, player 2 and 3 voted middle"", ""No 'Werewolf' role in end roles""]"
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,62c4bc58-3776-4791-ac30-4c9ca5619503_Game9,Ego4D,62c4bc58-3776-4791-ac30-4c9ca5619503,Game9,data/processed/lai2023/onuw_transcripts_ready/Ego4D/62c4bc58-3776-4791-ac30-4c9ca5619503_Game9.txt,4,47,0,0,"[""Kevin"", ""Kaelan"", ""Jessica"", ""Daniel""]","[""Troublemaker"", ""Doppelganger"", ""Werewolf"", ""Robber""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Doppelganger""]",True,1,[2],"[""Jessica""]",player,"[""NA"", ""NA"", ""NA"", ""NA""]",False,,[],[],{},4,"[""All players voted middle""]"
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,64076f60-f3fc-4ee6-93e1-3489d8ec7b12_Game3,Ego4D,64076f60-f3fc-4ee6-93e1-3489d8ec7b12,Game3,data/processed/lai2023/onuw_transcripts_ready/Ego4D/64076f60-f3fc-4ee6-93e1-3489d8ec7b12_Game3.txt,5,219,0,0,"[""Erin"", ""Sebastian"", ""Jack"", ""Brent"", ""Hailey""]","[""Troublemaker"", ""Moderator"", ""Werewolf"", ""Villager"", ""Robber""]","[""Troublemaker"", ""Moderator"", ""Robber"", ""Werewolf"", ""Villager""]",True,1,[3],"[""Brent""]",player,"[1, ""NA"", 1, 2, 2]",True,player,"[1, 2]","[""Sebastian"", ""Jack""]","{""1"": 2, ""2"": 2}",1,"[""Sebastian is the moderator""]"
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game1,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game1,data/processed/lai2023/onuw_transcripts_ready/Ego4D/698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game1.txt,6,239,0,19,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Minion"", ""Troublemaker"", ""Drunk""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Drunk"", ""Troublemaker"", ""Seer""]",True,2,"[0, 1]","[""Elliot"", ""Ashley""]",player,"[1, 1, 4, 1, 1, 1]",True,player,[1],"[""Ashley""]","{""1"": 5, ""4"": 1}",0,"[""Sian incorrectly votes for self""]"
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game2,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game2,data/processed/lai2023/onuw_transcripts_ready/Ego4D/698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game2.txt,6,260,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Villager"", ""Troublemaker"", ""Robber"", ""Seer"", ""Werewolf"", ""Hunter""]","[""Seer"", ""Troublemaker"", ""Hunter"", ""Villager"", ""Werewolf"", ""Robber""]",True,1,[4],"[""Sukeshi""]",player,"[5, 5, 5, 2, 2, 2]",True,player,"[5, 2]","[""Sian"", ""James""]","{""5"": 3, ""2"": 3}",0,[]
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game3,Ego4D,698f6bbe-4347-4a06-bd5d-3482f5e4fbbe,Game3,data/processed/lai2023/onuw_transcripts_ready/Ego4D/698f6bbe-4347-4a06-bd5d-3482f5e4fbbe_Game3.txt,6,120,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Hunter"", ""Troublemaker"", ""Drunk"", ""Robber"", ""Seer"", ""Villager""]","[""Robber"", ""Troublemaker"", ""Werewolf"", ""Hunter"", ""Villager"", ""Seer""]",True,1,[2],"[""James""]",player,"[2, 2, 0, 2, 2, 2]",True,player,[2],"[""James""]","{""2"": 5, ""0"": 1}",0,[]
